ledger_id,date_entry,call_writer_oi,call_wri_oi_prev,call_volume,call_ltp,call_iv,expiry_date,strike_price,put_writer_oi,put_wri_oi_prev,put_volume,put_ltp,put_iv,nifty_spot_price,pcr,rounded_spot_price
192538,2025-04-13 00:00:05,145425.0,134700.0,477750.0,235.40,17.59,2025-04-30,23300,84000.0,80700.0,50850.0,554.00,18.42,22828.55,0.57760,22800
192540,2025-04-13 00:00:05,182925.0,129300.0,498600.0,200.00,17.48,2025-04-30,23400,53325.0,46875.0,64050.0,626.80,18.32,22828.55,0.29150,22800
192542,2025-04-13 00:00:05,711225.0,661350.0,1547475.0,164.00,17.32,2025-04-30,23500,185325.0,164325.0,138000.0,681.00,17.93,22828.55,0.26060,22800
192544,2025-04-13 00:00:05,162375.0,150375.0,535875.0,133.00,17.16,2025-04-30,23600,26175.0,23850.0,20700.0,767.45,18.27,22828.55,0.16120,22800
192546,2025-04-13 00:00:05,200475.0,144525.0,507075.0,110.70,16.94,2025-04-30,23700,17025.0,15000.0,11775.0,832.75,17.62,22828.55,0.08490,22800
192548,2025-04-13 00:00:05,210675.0,207525.0,605175.0,95.95,16.97,2025-04-30,23800,12900.0,13575.0,7050.0,925.00,18.46,22828.55,0.06120,22800
192814,2025-04-13 00:05:05,12375.0,11025.0,5700.0,1229.35,17.81,2025-04-30,21800,120675.0,65250.0,430275.0,104.05,23.67,22828.55,9.75150,22800
192816,2025-04-13 00:05:05,900.0,675.0,1125.0,1163.85,19.98,2025-04-30,21900,67425.0,44175.0,230775.0,111.65,22.90,22828.55,74.91670,22800
192818,2025-04-13 00:05:05,213750.0,229950.0,105000.0,1095.15,21.13,2025-04-30,22000,537825.0,452850.0,1524825.0,127.70,22.95,22828.55,2.51610,22800
192820,2025-04-13 00:05:05,11025.0,12150.0,4575.0,1043.15,22.99,2025-04-30,22100,58500.0,30075.0,171750.0,144.00,22.29,22828.55,5.30610,22800
192822,2025-04-13 00:05:05,20850.0,22125.0,15975.0,930.00,20.63,2025-04-30,22200,105375.0,73650.0,320850.0,173.70,22.64,22828.55,5.05400,22800
192824,2025-04-13 00:05:05,22500.0,23175.0,27300.0,845.20,20.03,2025-04-30,22300,141150.0,132375.0,298500.0,183.70,21.64,22828.55,6.27330,22800
192826,2025-04-13 00:05:05,27600.0,41175.0,56250.0,774.80,20.14,2025-04-30,22400,87525.0,100050.0,322575.0,205.45,21.22,22828.55,3.17120,22800
192828,2025-04-13 00:05:05,198375.0,247125.0,376725.0,708.60,20.17,2025-04-30,22500,510750.0,441450.0,1394775.0,225.20,20.63,22828.55,2.57470,22800
192830,2025-04-13 00:05:05,27975.0,43500.0,111750.0,620.10,19.08,2025-04-30,22600,68625.0,69000.0,279525.0,263.50,20.14,22828.55,2.45310,22800
192832,2025-04-13 00:05:05,61725.0,50100.0,277650.0,570.00,19.71,2025-04-30,22700,102750.0,54825.0,461700.0,289.10,20.08,22828.55,1.66460,22800
192834,2025-04-13 00:05:05,107700.0,97650.0,723150.0,505.00,19.15,2025-04-30,22800,194325.0,117675.0,997200.0,321.95,19.79,22828.55,1.80430,22800
192836,2025-04-13 00:05:05,86775.0,56025.0,353025.0,440.00,18.88,2025-04-30,22900,118275.0,91425.0,492225.0,352.80,19.15,22828.55,1.36300,22800
192838,2025-04-13 00:05:05,410700.0,369300.0,1528275.0,384.00,18.59,2025-04-30,23000,233700.0,200325.0,799725.0,396.20,18.98,22828.55,0.56900,22800
192840,2025-04-13 00:05:05,86250.0,70950.0,345300.0,326.55,18.10,2025-04-30,23100,34575.0,27600.0,130950.0,438.80,18.14,22828.55,0.40090,22800
192842,2025-04-13 00:05:05,183525.0,182625.0,734400.0,280.00,18.20,2025-04-30,23200,72225.0,66450.0,150750.0,501.50,18.39,22828.55,0.39350,22800
192844,2025-04-13 00:05:05,145425.0,134700.0,477750.0,235.40,17.59,2025-04-30,23300,84000.0,80700.0,50850.0,554.00,18.42,22828.55,0.57760,22800
192846,2025-04-13 00:05:05,182925.0,129300.0,498600.0,200.00,17.48,2025-04-30,23400,53325.0,46875.0,64050.0,626.80,18.32,22828.55,0.29150,22800
192848,2025-04-13 00:05:05,711225.0,661350.0,1547475.0,164.00,17.32,2025-04-30,23500,185325.0,164325.0,138000.0,681.00,17.93,22828.55,0.26060,22800
192850,2025-04-13 00:05:05,162375.0,150375.0,535875.0,133.00,17.16,2025-04-30,23600,26175.0,23850.0,20700.0,767.45,18.27,22828.55,0.16120,22800
192852,2025-04-13 00:05:05,200475.0,144525.0,507075.0,110.70,16.94,2025-04-30,23700,17025.0,15000.0,11775.0,832.75,17.62,22828.55,0.08490,22800
192854,2025-04-13 00:05:05,210675.0,207525.0,605175.0,95.95,16.97,2025-04-30,23800,12900.0,13575.0,7050.0,925.00,18.46,22828.55,0.06120,22800
193120,2025-04-13 15:35:05,12375.0,11025.0,5700.0,1229.35,17.81,2025-04-30,21800,120675.0,65250.0,430275.0,104.05,23.67,22828.55,9.75150,22800
193122,2025-04-13 15:35:05,900.0,675.0,1125.0,1163.85,19.98,2025-04-30,21900,67425.0,44175.0,230775.0,111.65,22.90,22828.55,74.91670,22800
193124,2025-04-13 15:35:05,213750.0,229950.0,105000.0,1095.15,21.13,2025-04-30,22000,537825.0,452850.0,1524825.0,127.70,22.95,22828.55,2.51610,22800
193126,2025-04-13 15:35:05,11025.0,12150.0,4575.0,1043.15,22.99,2025-04-30,22100,58500.0,30075.0,171750.0,144.00,22.29,22828.55,5.30610,22800
193128,2025-04-13 15:35:05,20850.0,22125.0,15975.0,930.00,20.63,2025-04-30,22200,105375.0,73650.0,320850.0,173.70,22.64,22828.55,5.05400,22800
193130,2025-04-13 15:35:05,22500.0,23175.0,27300.0,845.20,20.03,2025-04-30,22300,141150.0,132375.0,298500.0,183.70,21.64,22828.55,6.27330,22800
193132,2025-04-13 15:35:05,27600.0,41175.0,56250.0,774.80,20.14,2025-04-30,22400,87525.0,100050.0,322575.0,205.45,21.22,22828.55,3.17120,22800
193134,2025-04-13 15:35:05,198375.0,247125.0,376725.0,708.60,20.17,2025-04-30,22500,510750.0,441450.0,1394775.0,225.20,20.63,22828.55,2.57470,22800
193136,2025-04-13 15:35:05,27975.0,43500.0,111750.0,620.10,19.08,2025-04-30,22600,68625.0,69000.0,279525.0,263.50,20.14,22828.55,2.45310,22800
193138,2025-04-13 15:35:05,61725.0,50100.0,277650.0,570.00,19.71,2025-04-30,22700,102750.0,54825.0,461700.0,289.10,20.08,22828.55,1.66460,22800
193140,2025-04-13 15:35:05,107700.0,97650.0,723150.0,505.00,19.15,2025-04-30,22800,194325.0,117675.0,997200.0,321.95,19.79,22828.55,1.80430,22800
193142,2025-04-13 15:35:05,86775.0,56025.0,353025.0,440.00,18.88,2025-04-30,22900,118275.0,91425.0,492225.0,352.80,19.15,22828.55,1.36300,22800
193144,2025-04-13 15:35:05,410700.0,369300.0,1528275.0,384.00,18.59,2025-04-30,23000,233700.0,200325.0,799725.0,396.20,18.98,22828.55,0.56900,22800
193146,2025-04-13 15:35:05,86250.0,70950.0,345300.0,326.55,18.10,2025-04-30,23100,34575.0,27600.0,130950.0,438.80,18.14,22828.55,0.40090,22800
193148,2025-04-13 15:35:05,183525.0,182625.0,734400.0,280.00,18.20,2025-04-30,23200,72225.0,66450.0,150750.0,501.50,18.39,22828.55,0.39350,22800
193150,2025-04-13 15:35:05,145425.0,134700.0,477750.0,235.40,17.59,2025-04-30,23300,84000.0,80700.0,50850.0,554.00,18.42,22828.55,0.57760,22800
193152,2025-04-13 15:35:05,182925.0,129300.0,498600.0,200.00,17.48,2025-04-30,23400,53325.0,46875.0,64050.0,626.80,18.32,22828.55,0.29150,22800
193154,2025-04-13 15:35:05,711225.0,661350.0,1547475.0,164.00,17.32,2025-04-30,23500,185325.0,164325.0,138000.0,681.00,17.93,22828.55,0.26060,22800
193156,2025-04-13 15:35:05,162375.0,150375.0,535875.0,133.00,17.16,2025-04-30,23600,26175.0,23850.0,20700.0,767.45,18.27,22828.55,0.16120,22800
193158,2025-04-13 15:35:05,200475.0,144525.0,507075.0,110.70,16.94,2025-04-30,23700,17025.0,15000.0,11775.0,832.75,17.62,22828.55,0.08490,22800
193160,2025-04-13 15:35:05,210675.0,207525.0,605175.0,95.95,16.97,2025-04-30,23800,12900.0,13575.0,7050.0,925.00,18.46,22828.55,0.06120,22800
193426,2025-04-13 15:40:05,12375.0,11025.0,5700.0,1229.35,17.81,2025-04-30,21800,120675.0,65250.0,430275.0,104.05,23.67,22828.55,9.75150,22800
193428,2025-04-13 15:40:05,900.0,675.0,1125.0,1163.85,19.98,2025-04-30,21900,67425.0,44175.0,230775.0,111.65,22.90,22828.55,74.91670,22800
193430,2025-04-13 15:40:05,213750.0,229950.0,105000.0,1095.15,21.13,2025-04-30,22000,537825.0,452850.0,1524825.0,127.70,22.95,22828.55,2.51610,22800
193432,2025-04-13 15:40:05,11025.0,12150.0,4575.0,1043.15,22.99,2025-04-30,22100,58500.0,30075.0,171750.0,144.00,22.29,22828.55,5.30610,22800
193434,2025-04-13 15:40:05,20850.0,22125.0,15975.0,930.00,20.63,2025-04-30,22200,105375.0,73650.0,320850.0,173.70,22.64,22828.55,5.05400,22800
193436,2025-04-13 15:40:05,22500.0,23175.0,27300.0,845.20,20.03,2025-04-30,22300,141150.0,132375.0,298500.0,183.70,21.64,22828.55,6.27330,22800
193438,2025-04-13 15:40:05,27600.0,41175.0,56250.0,774.80,20.14,2025-04-30,22400,87525.0,100050.0,322575.0,205.45,21.22,22828.55,3.17120,22800
193440,2025-04-13 15:40:05,198375.0,247125.0,376725.0,708.60,20.17,2025-04-30,22500,510750.0,441450.0,1394775.0,225.20,20.63,22828.55,2.57470,22800
193442,2025-04-13 15:40:05,27975.0,43500.0,111750.0,620.10,19.08,2025-04-30,22600,68625.0,69000.0,279525.0,263.50,20.14,22828.55,2.45310,22800
193444,2025-04-13 15:40:05,61725.0,50100.0,277650.0,570.00,19.71,2025-04-30,22700,102750.0,54825.0,461700.0,289.10,20.08,22828.55,1.66460,22800
193446,2025-04-13 15:40:05,107700.0,97650.0,723150.0,505.00,19.15,2025-04-30,22800,194325.0,117675.0,997200.0,321.95,19.79,22828.55,1.80430,22800
193448,2025-04-13 15:40:05,86775.0,56025.0,353025.0,440.00,18.88,2025-04-30,22900,118275.0,91425.0,492225.0,352.80,19.15,22828.55,1.36300,22800
193450,2025-04-13 15:40:05,410700.0,369300.0,1528275.0,384.00,18.59,2025-04-30,23000,233700.0,200325.0,799725.0,396.20,18.98,22828.55,0.56900,22800
193452,2025-04-13 15:40:05,86250.0,70950.0,345300.0,326.55,18.10,2025-04-30,23100,34575.0,27600.0,130950.0,438.80,18.14,22828.55,0.40090,22800
193454,2025-04-13 15:40:05,183525.0,182625.0,734400.0,280.00,18.20,2025-04-30,23200,72225.0,66450.0,150750.0,501.50,18.39,22828.55,0.39350,22800
193456,2025-04-13 15:40:05,145425.0,134700.0,477750.0,235.40,17.59,2025-04-30,23300,84000.0,80700.0,50850.0,554.00,18.42,22828.55,0.57760,22800
193458,2025-04-13 15:40:05,182925.0,129300.0,498600.0,200.00,17.48,2025-04-30,23400,53325.0,46875.0,64050.0,626.80,18.32,22828.55,0.29150,22800
193460,2025-04-13 15:40:05,711225.0,661350.0,1547475.0,164.00,17.32,2025-04-30,23500,185325.0,164325.0,138000.0,681.00,17.93,22828.55,0.26060,22800
193462,2025-04-13 15:40:05,162375.0,150375.0,535875.0,133.00,17.16,2025-04-30,23600,26175.0,23850.0,20700.0,767.45,18.27,22828.55,0.16120,22800
193464,2025-04-13 15:40:05,200475.0,144525.0,507075.0,110.70,16.94,2025-04-30,23700,17025.0,15000.0,11775.0,832.75,17.62,22828.55,0.08490,22800
193466,2025-04-13 15:40:05,210675.0,207525.0,605175.0,95.95,16.97,2025-04-30,23800,12900.0,13575.0,7050.0,925.00,18.46,22828.55,0.06120,22800
193732,2025-04-13 15:45:04,12375.0,11025.0,5700.0,1229.35,17.81,2025-04-30,21800,120675.0,65250.0,430275.0,104.05,23.67,22828.55,9.75150,22800
193734,2025-04-13 15:45:04,900.0,675.0,1125.0,1163.85,19.98,2025-04-30,21900,67425.0,44175.0,230775.0,111.65,22.90,22828.55,74.91670,22800
193736,2025-04-13 15:45:04,213750.0,229950.0,105000.0,1095.15,21.13,2025-04-30,22000,537825.0,452850.0,1524825.0,127.70,22.95,22828.55,2.51610,22800
193738,2025-04-13 15:45:04,11025.0,12150.0,4575.0,1043.15,22.99,2025-04-30,22100,58500.0,30075.0,171750.0,144.00,22.29,22828.55,5.30610,22800
193740,2025-04-13 15:45:04,20850.0,22125.0,15975.0,930.00,20.63,2025-04-30,22200,105375.0,73650.0,320850.0,173.70,22.64,22828.55,5.05400,22800
193742,2025-04-13 15:45:04,22500.0,23175.0,27300.0,845.20,20.03,2025-04-30,22300,141150.0,132375.0,298500.0,183.70,21.64,22828.55,6.27330,22800
193744,2025-04-13 15:45:04,27600.0,41175.0,56250.0,774.80,20.14,2025-04-30,22400,87525.0,100050.0,322575.0,205.45,21.22,22828.55,3.17120,22800
193746,2025-04-13 15:45:04,198375.0,247125.0,376725.0,708.60,20.17,2025-04-30,22500,510750.0,441450.0,1394775.0,225.20,20.63,22828.55,2.57470,22800
193748,2025-04-13 15:45:04,27975.0,43500.0,111750.0,620.10,19.08,2025-04-30,22600,68625.0,69000.0,279525.0,263.50,20.14,22828.55,2.45310,22800
193750,2025-04-13 15:45:04,61725.0,50100.0,277650.0,570.00,19.71,2025-04-30,22700,102750.0,54825.0,461700.0,289.10,20.08,22828.55,1.66460,22800
193752,2025-04-13 15:45:04,107700.0,97650.0,723150.0,505.00,19.15,2025-04-30,22800,194325.0,117675.0,997200.0,321.95,19.79,22828.55,1.80430,22800
193754,2025-04-13 15:45:04,86775.0,56025.0,353025.0,440.00,18.88,2025-04-30,22900,118275.0,91425.0,492225.0,352.80,19.15,22828.55,1.36300,22800
193756,2025-04-13 15:45:04,410700.0,369300.0,1528275.0,384.00,18.59,2025-04-30,23000,233700.0,200325.0,799725.0,396.20,18.98,22828.55,0.56900,22800
193758,2025-04-13 15:45:04,86250.0,70950.0,345300.0,326.55,18.10,2025-04-30,23100,34575.0,27600.0,130950.0,438.80,18.14,22828.55,0.40090,22800
193760,2025-04-13 15:45:04,183525.0,182625.0,734400.0,280.00,18.20,2025-04-30,23200,72225.0,66450.0,150750.0,501.50,18.39,22828.55,0.39350,22800
193762,2025-04-13 15:45:04,145425.0,134700.0,477750.0,235.40,17.59,2025-04-30,23300,84000.0,80700.0,50850.0,554.00,18.42,22828.55,0.57760,22800
193764,2025-04-13 15:45:04,182925.0,129300.0,498600.0,200.00,17.48,2025-04-30,23400,53325.0,46875.0,64050.0,626.80,18.32,22828.55,0.29150,22800
193766,2025-04-13 15:45:04,711225.0,661350.0,1547475.0,164.00,17.32,2025-04-30,23500,185325.0,164325.0,138000.0,681.00,17.93,22828.55,0.26060,22800
193768,2025-04-13 15:45:04,162375.0,150375.0,535875.0,133.00,17.16,2025-04-30,23600,26175.0,23850.0,20700.0,767.45,18.27,22828.55,0.16120,22800
193770,2025-04-13 15:45:04,200475.0,144525.0,507075.0,110.70,16.94,2025-04-30,23700,17025.0,15000.0,11775.0,832.75,17.62,22828.55,0.08490,22800
193772,2025-04-13 15:45:04,210675.0,207525.0,605175.0,95.95,16.97,2025-04-30,23800,12900.0,13575.0,7050.0,925.00,18.46,22828.55,0.06120,22800
194038,2025-04-13 15:50:05,12375.0,11025.0,5700.0,1229.35,17.81,2025-04-30,21800,120675.0,65250.0,430275.0,104.05,23.67,22828.55,9.75150,22800
194040,2025-04-13 15:50:05,900.0,675.0,1125.0,1163.85,19.98,2025-04-30,21900,67425.0,44175.0,230775.0,111.65,22.90,22828.55,74.91670,22800
194042,2025-04-13 15:50:05,213750.0,229950.0,105000.0,1095.15,21.13,2025-04-30,22000,537825.0,452850.0,1524825.0,127.70,22.95,22828.55,2.51610,22800
194044,2025-04-13 15:50:05,11025.0,12150.0,4575.0,1043.15,22.99,2025-04-30,22100,58500.0,30075.0,171750.0,144.00,22.29,22828.55,5.30610,22800
194046,2025-04-13 15:50:05,20850.0,22125.0,15975.0,930.00,20.63,2025-04-30,22200,105375.0,73650.0,320850.0,173.70,22.64,22828.55,5.05400,22800
194048,2025-04-13 15:50:05,22500.0,23175.0,27300.0,845.20,20.03,2025-04-30,22300,141150.0,132375.0,298500.0,183.70,21.64,22828.55,6.27330,22800
194050,2025-04-13 15:50:05,27600.0,41175.0,56250.0,774.80,20.14,2025-04-30,22400,87525.0,100050.0,322575.0,205.45,21.22,22828.55,3.17120,22800
194052,2025-04-13 15:50:05,198375.0,247125.0,376725.0,708.60,20.17,2025-04-30,22500,510750.0,441450.0,1394775.0,225.20,20.63,22828.55,2.57470,22800
194054,2025-04-13 15:50:05,27975.0,43500.0,111750.0,620.10,19.08,2025-04-30,22600,68625.0,69000.0,279525.0,263.50,20.14,22828.55,2.45310,22800
194056,2025-04-13 15:50:05,61725.0,50100.0,277650.0,570.00,19.71,2025-04-30,22700,102750.0,54825.0,461700.0,289.10,20.08,22828.55,1.66460,22800
194058,2025-04-13 15:50:05,107700.0,97650.0,723150.0,505.00,19.15,2025-04-30,22800,194325.0,117675.0,997200.0,321.95,19.79,22828.55,1.80430,22800
194060,2025-04-13 15:50:05,86775.0,56025.0,353025.0,440.00,18.88,2025-04-30,22900,118275.0,91425.0,492225.0,352.80,19.15,22828.55,1.36300,22800
194062,2025-04-13 15:50:05,410700.0,369300.0,1528275.0,384.00,18.59,2025-04-30,23000,233700.0,200325.0,799725.0,396.20,18.98,22828.55,0.56900,22800
194064,2025-04-13 15:50:05,86250.0,70950.0,345300.0,326.55,18.10,2025-04-30,23100,34575.0,27600.0,130950.0,438.80,18.14,22828.55,0.40090,22800
194066,2025-04-13 15:50:05,183525.0,182625.0,734400.0,280.00,18.20,2025-04-30,23200,72225.0,66450.0,150750.0,501.50,18.39,22828.55,0.39350,22800
194068,2025-04-13 15:50:05,145425.0,134700.0,477750.0,235.40,17.59,2025-04-30,23300,84000.0,80700.0,50850.0,554.00,18.42,22828.55,0.57760,22800
194070,2025-04-13 15:50:05,182925.0,129300.0,498600.0,200.00,17.48,2025-04-30,23400,53325.0,46875.0,64050.0,626.80,18.32,22828.55,0.29150,22800
194072,2025-04-13 15:50:05,711225.0,661350.0,1547475.0,164.00,17.32,2025-04-30,23500,185325.0,164325.0,138000.0,681.00,17.93,22828.55,0.26060,22800
194074,2025-04-13 15:50:05,162375.0,150375.0,535875.0,133.00,17.16,2025-04-30,23600,26175.0,23850.0,20700.0,767.45,18.27,22828.55,0.16120,22800
194076,2025-04-13 15:50:05,200475.0,144525.0,507075.0,110.70,16.94,2025-04-30,23700,17025.0,15000.0,11775.0,832.75,17.62,22828.55,0.08490,22800
194078,2025-04-13 15:50:05,210675.0,207525.0,605175.0,95.95,16.97,2025-04-30,23800,12900.0,13575.0,7050.0,925.00,18.46,22828.55,0.06120,22800
194344,2025-04-13 16:15:05,12375.0,11025.0,5700.0,1229.35,17.81,2025-04-30,21800,120675.0,65250.0,430275.0,104.05,23.67,22828.55,9.75150,22800
194346,2025-04-13 16:15:05,900.0,675.0,1125.0,1163.85,19.98,2025-04-30,21900,67425.0,44175.0,230775.0,111.65,22.90,22828.55,74.91670,22800
194348,2025-04-13 16:15:05,213750.0,229950.0,105000.0,1095.15,21.13,2025-04-30,22000,537825.0,452850.0,1524825.0,127.70,22.95,22828.55,2.51610,22800
194350,2025-04-13 16:15:05,11025.0,12150.0,4575.0,1043.15,22.99,2025-04-30,22100,58500.0,30075.0,171750.0,144.00,22.29,22828.55,5.30610,22800
194352,2025-04-13 16:15:05,20850.0,22125.0,15975.0,930.00,20.63,2025-04-30,22200,105375.0,73650.0,320850.0,173.70,22.64,22828.55,5.05400,22800
194354,2025-04-13 16:15:05,22500.0,23175.0,27300.0,845.20,20.03,2025-04-30,22300,141150.0,132375.0,298500.0,183.70,21.64,22828.55,6.27330,22800
194356,2025-04-13 16:15:05,27600.0,41175.0,56250.0,774.80,20.14,2025-04-30,22400,87525.0,100050.0,322575.0,205.45,21.22,22828.55,3.17120,22800
194358,2025-04-13 16:15:05,198375.0,247125.0,376725.0,708.60,20.17,2025-04-30,22500,510750.0,441450.0,1394775.0,225.20,20.63,22828.55,2.57470,22800
194360,2025-04-13 16:15:05,27975.0,43500.0,111750.0,620.10,19.08,2025-04-30,22600,68625.0,69000.0,279525.0,263.50,20.14,22828.55,2.45310,22800
194362,2025-04-13 16:15:05,61725.0,50100.0,277650.0,570.00,19.71,2025-04-30,22700,102750.0,54825.0,461700.0,289.10,20.08,22828.55,1.66460,22800
194364,2025-04-13 16:15:05,107700.0,97650.0,723150.0,505.00,19.15,2025-04-30,22800,194325.0,117675.0,997200.0,321.95,19.79,22828.55,1.80430,22800
194366,2025-04-13 16:15:05,86775.0,56025.0,353025.0,440.00,18.88,2025-04-30,22900,118275.0,91425.0,492225.0,352.80,19.15,22828.55,1.36300,22800
194368,2025-04-13 16:15:05,410700.0,369300.0,1528275.0,384.00,18.59,2025-04-30,23000,233700.0,200325.0,799725.0,396.20,18.98,22828.55,0.56900,22800
194370,2025-04-13 16:15:05,86250.0,70950.0,345300.0,326.55,18.10,2025-04-30,23100,34575.0,27600.0,130950.0,438.80,18.14,22828.55,0.40090,22800
194372,2025-04-13 16:15:05,183525.0,182625.0,734400.0,280.00,18.20,2025-04-30,23200,72225.0,66450.0,150750.0,501.50,18.39,22828.55,0.39350,22800
194374,2025-04-13 16:15:05,145425.0,134700.0,477750.0,235.40,17.59,2025-04-30,23300,84000.0,80700.0,50850.0,554.00,18.42,22828.55,0.57760,22800
194376,2025-04-13 16:15:05,182925.0,129300.0,498600.0,200.00,17.48,2025-04-30,23400,53325.0,46875.0,64050.0,626.80,18.32,22828.55,0.29150,22800
194378,2025-04-13 16:15:05,711225.0,661350.0,1547475.0,164.00,17.32,2025-04-30,23500,185325.0,164325.0,138000.0,681.00,17.93,22828.55,0.26060,22800
194380,2025-04-13 16:15:05,162375.0,150375.0,535875.0,133.00,17.16,2025-04-30,23600,26175.0,23850.0,20700.0,767.45,18.27,22828.55,0.16120,22800
194382,2025-04-13 16:15:05,200475.0,144525.0,507075.0,110.70,16.94,2025-04-30,23700,17025.0,15000.0,11775.0,832.75,17.62,22828.55,0.08490,22800
194384,2025-04-13 16:15:05,210675.0,207525.0,605175.0,95.95,16.97,2025-04-30,23800,12900.0,13575.0,7050.0,925.00,18.46,22828.55,0.06120,22800
194650,2025-04-13 16:20:05,12375.0,11025.0,5700.0,1229.35,17.81,2025-04-30,21800,120675.0,65250.0,430275.0,104.05,23.67,22828.55,9.75150,22800
194652,2025-04-13 16:20:05,900.0,675.0,1125.0,1163.85,19.98,2025-04-30,21900,67425.0,44175.0,230775.0,111.65,22.90,22828.55,74.91670,22800
194654,2025-04-13 16:20:05,213750.0,229950.0,105000.0,1095.15,21.13,2025-04-30,22000,537825.0,452850.0,1524825.0,127.70,22.95,22828.55,2.51610,22800
194656,2025-04-13 16:20:05,11025.0,12150.0,4575.0,1043.15,22.99,2025-04-30,22100,58500.0,30075.0,171750.0,144.00,22.29,22828.55,5.30610,22800
194658,2025-04-13 16:20:05,20850.0,22125.0,15975.0,930.00,20.63,2025-04-30,22200,105375.0,73650.0,320850.0,173.70,22.64,22828.55,5.05400,22800
194660,2025-04-13 16:20:05,22500.0,23175.0,27300.0,845.20,20.03,2025-04-30,22300,141150.0,132375.0,298500.0,183.70,21.64,22828.55,6.27330,22800
194662,2025-04-13 16:20:05,27600.0,41175.0,56250.0,774.80,20.14,2025-04-30,22400,87525.0,100050.0,322575.0,205.45,21.22,22828.55,3.17120,22800
194664,2025-04-13 16:20:05,198375.0,247125.0,376725.0,708.60,20.17,2025-04-30,22500,510750.0,441450.0,1394775.0,225.20,20.63,22828.55,2.57470,22800
194666,2025-04-13 16:20:05,27975.0,43500.0,111750.0,620.10,19.08,2025-04-30,22600,68625.0,69000.0,279525.0,263.50,20.14,22828.55,2.45310,22800
194668,2025-04-13 16:20:05,61725.0,50100.0,277650.0,570.00,19.71,2025-04-30,22700,102750.0,54825.0,461700.0,289.10,20.08,22828.55,1.66460,22800
194670,2025-04-13 16:20:05,107700.0,97650.0,723150.0,505.00,19.15,2025-04-30,22800,194325.0,117675.0,997200.0,321.95,19.79,22828.55,1.80430,22800
194672,2025-04-13 16:20:05,86775.0,56025.0,353025.0,440.00,18.88,2025-04-30,22900,118275.0,91425.0,492225.0,352.80,19.15,22828.55,1.36300,22800
194674,2025-04-13 16:20:05,410700.0,369300.0,1528275.0,384.00,18.59,2025-04-30,23000,233700.0,200325.0,799725.0,396.20,18.98,22828.55,0.56900,22800
194676,2025-04-13 16:20:05,86250.0,70950.0,345300.0,326.55,18.10,2025-04-30,23100,34575.0,27600.0,130950.0,438.80,18.14,22828.55,0.40090,22800
194678,2025-04-13 16:20:05,183525.0,182625.0,734400.0,280.00,18.20,2025-04-30,23200,72225.0,66450.0,150750.0,501.50,18.39,22828.55,0.39350,22800
194680,2025-04-13 16:20:05,145425.0,134700.0,477750.0,235.40,17.59,2025-04-30,23300,84000.0,80700.0,50850.0,554.00,18.42,22828.55,0.57760,22800
194682,2025-04-13 16:20:05,182925.0,129300.0,498600.0,200.00,17.48,2025-04-30,23400,53325.0,46875.0,64050.0,626.80,18.32,22828.55,0.29150,22800
194684,2025-04-13 16:20:05,711225.0,661350.0,1547475.0,164.00,17.32,2025-04-30,23500,185325.0,164325.0,138000.0,681.00,17.93,22828.55,0.26060,22800
194686,2025-04-13 16:20:05,162375.0,150375.0,535875.0,133.00,17.16,2025-04-30,23600,26175.0,23850.0,20700.0,767.45,18.27,22828.55,0.16120,22800
194688,2025-04-13 16:20:05,200475.0,144525.0,507075.0,110.70,16.94,2025-04-30,23700,17025.0,15000.0,11775.0,832.75,17.62,22828.55,0.08490,22800
194690,2025-04-13 16:20:05,210675.0,207525.0,605175.0,95.95,16.97,2025-04-30,23800,12900.0,13575.0,7050.0,925.00,18.46,22828.55,0.06120,22800
194956,2025-04-13 16:25:05,12375.0,11025.0,5700.0,1229.35,17.81,2025-04-30,21800,120675.0,65250.0,430275.0,104.05,23.67,22828.55,9.75150,22800
194958,2025-04-13 16:25:05,900.0,675.0,1125.0,1163.85,19.98,2025-04-30,21900,67425.0,44175.0,230775.0,111.65,22.90,22828.55,74.91670,22800
194960,2025-04-13 16:25:05,213750.0,229950.0,105000.0,1095.15,21.13,2025-04-30,22000,537825.0,452850.0,1524825.0,127.70,22.95,22828.55,2.51610,22800
194962,2025-04-13 16:25:05,11025.0,12150.0,4575.0,1043.15,22.99,2025-04-30,22100,58500.0,30075.0,171750.0,144.00,22.29,22828.55,5.30610,22800
194964,2025-04-13 16:25:05,20850.0,22125.0,15975.0,930.00,20.63,2025-04-30,22200,105375.0,73650.0,320850.0,173.70,22.64,22828.55,5.05400,22800
194966,2025-04-13 16:25:05,22500.0,23175.0,27300.0,845.20,20.03,2025-04-30,22300,141150.0,132375.0,298500.0,183.70,21.64,22828.55,6.27330,22800
194968,2025-04-13 16:25:05,27600.0,41175.0,56250.0,774.80,20.14,2025-04-30,22400,87525.0,100050.0,322575.0,205.45,21.22,22828.55,3.17120,22800
194970,2025-04-13 16:25:05,198375.0,247125.0,376725.0,708.60,20.17,2025-04-30,22500,510750.0,441450.0,1394775.0,225.20,20.63,22828.55,2.57470,22800
194972,2025-04-13 16:25:05,27975.0,43500.0,111750.0,620.10,19.08,2025-04-30,22600,68625.0,69000.0,279525.0,263.50,20.14,22828.55,2.45310,22800
